raw,rawFiltered,average,std,stdstd
135214,,131126.28000000003,2333.4501755119986,40.86251023725438
133787,133787,131236.32000000004,2326.588080773425,41.17435518468849
134207,134207,131349.44000000003,2330.77152170627,40.801402171849354
133551,133551,131460.32000000004,2300.804367519532,37.61683704469741
133042,133042,131563.38000000003,2253.447819586011,38.54406653339083
133263,133263,131685.84000000003,2174.7365298805603,49.991933326605114
133751,133751,131782.98000000004,2156.259052061448,65.76496735855413
134715,134715,131914.60000000003,2130.202572526126,80.33465892455638
133961,133961,132050.30000000005,2038.1405667904544,93.13141944491908
131726,131726,132108.32000000004,1986.1276035534347,120.67723283800142
131431,131431,132158.40000000002,1936.221619545889,139.62894371363817
131301,131301,132197.46000000002,1898.4636442125784,144.35273162388356
132660,132660,132269.98,1844.7315088101304,139.2298535453901
132202,132202,132328.74000000002,1794.1448415322825,128.01386896019704
131867,131867,132387.14,1729.4756200643294,115.36220082763649
132649,132649,132455.16,1670.5527870728586,104.08183261213668
132432,132432,132504.22,1632.704226612063,90.30754647852186
131388,131388,132533.36000000002,1599.175934785443,67.00642644222876
130413,130413,132547.00000000003,1577.9834346395703,33.666321884092575
132355,132355,132612.84000000003,1497.8881715257955,33.80408786506009
134814,134814,132728.52000000002,1438.9073526801112,40.97210264457645
134711,134711,132817.52000000002,1421.0435635816668,46.966154542710626
134825,134825,132918.22000000003,1380.7629382326563,50.64602475267548
133674,133674,133019.04000000004,1241.1702052486082,52.10845043170759
133528,133528,133087.96000000005,1169.7906814455598,48.79137142952975
134948,134948,133114.14000000004,1196.1801371017932,41.25149717687969
133916,133916,133134.32000000004,1201.0167099573857,27.22829494512452
132495,132495,133107.88000000003,1200.248151674005,12.292697937402352
132851,132851,133095.04000000004,1199.4932923517604,15.181096041789337
132961,132961,133110.74000000005,1192.4782230283556,21.1901104854385
131770,131770,133112.28000000006,1190.6947054542845,28.50375332301969
131932,131932,133098.82000000007,1200.1196888631011,34.08564531207393
132544,132544,133076.42000000007,1199.813920404689,36.51147310974693
132339,132339,133085.14000000007,1192.8180416127468,39.29051649974556
132337,132337,133102.72000000006,1175.0525101444896,39.26165827054523
132224,132224,133108.06000000006,1170.431277947093,32.62411518885891
131765,131765,133105.40000000005,1173.3258711870565,24.364747689390278
131374,131374,133109.28000000006,1167.2575386763904,19.68154668084259
132066,132066,133120.30000000005,1154.6873213112126,18.70417373467688
131747,131747,133070.46000000005,1159.0979459894093,23.114082509755903
130746,,133070.46000000005,1159.0979459894093,34.67354564642695
131592,131592,132997.06000000006,1133.922579542746,39.73337254547312
132369,132369,132957.64000000004,1120.7345405567187,38.51100478880146
132491,132491,132931.16000000003,1115.7949876195366,36.83766570328458
130073,,132931.16000000003,1115.7949876195366,33.36951661886168
130313,,132931.16000000003,1115.7949876195366,32.15795508768872
132466,132466,132926.90000000002,1117.1553562494707,29.583511524700622
132897,132897,132913.54000000004,1113.4325522441325,28.541323780835224
131710,131710,132870.24000000005,1117.2910195633394,28.05465216213206
132133,132133,132832.92000000004,1110.1058118922222,33.23408829130515
133111,133111,132812.52000000005,1095.3378883234577,42.827114530192915
132487,132487,132768.74000000005,1063.2575005128795,48.87481085916467
132073,132073,132735.10000000003,1058.117087092397,58.76929704201872
130243,,132735.10000000003,1058.117087092397,61.93853733114127
130087,,132735.10000000003,1058.117087092397,59.892226918963395
132240,132240,132701.82000000004,1046.9384640927572,51.663478728774336
132429,132429,132674.66000000003,1035.9916912779288,45.37017649828829
131360,131360,132617.72000000003,1028.417192386877,39.721245495478286
130568,,132617.72000000003,1028.417192386877,28.713442365873306
131355,131355,132573.80000000002,1034.4959932241927,24.447086742699057
131713,131713,132547.22000000003,1039.187553619129,25.168242204137297
130331,,132547.22000000003,1039.187553619129,25.030700825769877
128159,,132547.22000000003,1039.187553619129,43.909470491624795
129100,,132547.22000000003,1039.187553619129,68.69654156536325
129420,,132547.22000000003,1039.187553619129,92.77870854986017
129333,129333,132468.62000000002,1126.9916572880718,115.40541728134002
128412,128412,132361.84000000003,1246.9729645813977,141.06977201198396
128092,128092,132229.38000000003,1338.3868482605944,164.92532325496975
129629,129629,132142.74000000002,1363.4669898449806,175.6752174771008
130438,130438,132116.98,1383.1225468471453,174.17080607915977
129164,129164,132071.64,1440.8201519957079,155.16218414166391
128338,128338,132012.38,1529.5014205933041,122.60771351642391
129506,129506,131949.30000000002,1566.092618588357,97.88374208559524
130460,130460,131914.46000000002,1579.403497652496,76.25464527736194
129802,129802,131873.16000000003,1606.8647778817422,58.45373092992844
129728,129728,131814.74000000002,1630.5205280513778,60.30047533233355
130584,130584,131777.78000000003,1637.041652370808,81.46539115811564
130851,130851,131767.04000000004,1641.3195540165073,95.6860944977601
131283,131283,131784.44000000003,1631.4547270448372,104.07247876021154
129848,129848,131734.30000000002,1651.5494936564714,105.88447744051012
129990,129990,131637.82,1609.182384814397,102.27659596524096
131515,131515,131573.9,1548.1586385112319,89.96560147946944
131408,131408,131505.56,1476.916465612375,79.20107300228399
130173,130173,131435.54,1455.2838652293751,66.05298284005877
130309,130309,131371.16,1432.3129596554486,46.097106105385
131196,131196,131296.12,1338.143245544718,37.82252840481785
131301,131301,131243.82,1284.7634442172423,35.92279040781143
129561,129561,131185.14,1293.2526436845014,31.470287857624555
128711,,131185.14,1293.2526436845014,27.10637288348238
129943,129943,131126.98,1282.371342317409,24.57972722903095
130807,130807,131083.90000000002,1255.94407916792,20.079282264957694
131155,131155,131071.60000000002,1252.170387765561,14.045726048693178
130168,130168,131036.32000000002,1252.281956109309,12.516649702499826
129935,129935,130984.14000000003,1242.692029586156,17.566993517382205
131842,131842,130974.20000000003,1233.7707404526013,19.123748823734545
132326,132326,130973.98000000003,1233.5286699533822,19.0820908412072
131268,131268,130954.86000000003,1221.3539046471997,20.71892184891768
131183,131183,130943.22000000003,1216.3405327444127,28.17495759608099
132390,132390,130963.54000000004,1231.7562292909097,28.226456292773953
132606,132606,130974.34000000004,1243.6848091043644,26.1201643031776
130915,130915,130957.70000000004,1238.7918993910805,29.305743319085497
129314,129314,130912.14000000004,1256.3908310700792,33.42318425080293
131095,131095,130886.66000000005,1239.3904245220579,39.830896840128524
132278,132278,130882.40000000005,1234.2239991172457,41.33881697228126
131737,131737,130867.82000000005,1219.6505022329015,39.80100636263743
129401,129401,130797.90000000005,1201.3901655985767,33.4778529916167
129607,129607,130755.84000000005,1205.5271106022378,31.50698463314791
131152,131152,130736.22000000006,1190.8476525555157,33.181027762999996
130614,130614,130686.28000000006,1141.5477570373428,30.53637682786304
130701,130701,130650.56000000006,1112.2085444722102,20.643488573891513
130331,130331,130615.72000000006,1094.243885793746,21.686522331454043
131068,131068,130592.28000000006,1071.515600258344,22.93666569150493
132377,132377,130591.24000000006,1069.7561882957252,25.549277972653787
130859,130859,130581.22000000006,1064.8436371585267,26.831202257139562
128119,,130581.22000000006,1064.8436371585267,20.222250204725018
129653,129653,130547.18000000007,1066.7663228641052,14.665256820885293
130567,130567,130524.26000000007,1053.7030855022715,16.946076995598904
129760,129760,130532.80000000006,1045.7136893036288,28.385941247426217
128939,128939,130543.34000000005,1026.7687881879758,30.768062193437114
129665,129665,130574.80000000006,973.916156554044,31.018816171665353
130373,130373,130589.68000000007,964.9948070311049,33.418577262038646
129915,129915,130579.22000000006,969.4066698744139,40.3048938366318
129633,129633,130588.60000000006,957.8679449678853,44.5785377470199
128934,128934,130600.52000000006,933.1767943948232,44.904932142228944
128651,,130600.52000000006,933.1767943948232,37.08526424401577
128959,,130600.52000000006,933.1767943948232,27.68277322618275
127826,,130600.52000000006,933.1767943948232,36.76600178876542
126402,,130600.52000000006,933.1767943948232,74.64286111065336
127154,127154,130553.48000000007,1040.2964431338812,108.54230871594936
128170,128170,130507.68000000007,1092.5034634256363,133.79866357761244
127727,127727,130466.18000000007,1156.081964047972,154.26020319960503
127093,127093,130413.48000000007,1245.1573754337335,166.66277068469108
129449,129449,130390.78000000007,1252.1679166936942,164.22294260410553
129927,129927,130372.30000000008,1252.0578141591664,153.34378421722744
129262,129262,130331.88000000008,1254.624575559173,134.9305093780048
129731,129731,130329.54000000008,1255.633580467262,102.80216966527748
129505,129505,130319.84000000008,1260.084590175214,62.9594413298397
130671,130671,130302.96000000008,1249.5704695602565,41.0198836499787
129445,129445,130263.70000000008,1245.06411481379,27.44781983836912
128419,128419,130228.62000000008,1271.5533317942477,14.459751727524496
128354,128354,130189.52000000008,1298.2580057897037,9.810446028834733
129312,129312,130151.84000000008,1295.8375108002795,8.864592576845565
129885,129885,130123.52000000008,1285.8481751735192,8.799428747389223
129410,129410,130120.50000000007,1287.3422427610576,8.812849325616032
127908,127908,130079.80000000008,1323.9586700486823,8.390305460556451
128586,128586,130035.38000000008,1336.0186359467752,12.757988623340083
130369,130369,130019.66000000008,1327.3483884787313,18.16376989020774
129512,129512,130006.54000000008,1329.058271257166,24.56306800056053
127787,127787,129963.58000000007,1364.9084671131225,34.54543629826831
127803,127803,129882.80000000008,1370.854696894279,49.27565980462954
128661,128661,129809.50000000007,1335.7923079570105,57.75915003004544
129361,129361,129771.36000000007,1320.7441199555356,61.78827814640364
129517,129517,129738.04000000007,1305.6393983015091,64.48473057588866
128587,128587,129661.98000000007,1258.8681978655022,71.37169269126778
131496,131496,129639.78000000007,1215.8058280815817,71.3578194780462
132304,,129639.78000000007,1215.8058280815817,63.45252784879848
131044,131044,129642.36000000007,1218.6427328783197,53.53353037548751
130199,130199,129660.06000000007,1220.1710439102944,42.57838766703184
129474,129474,129627.64000000007,1203.0285243489209,33.86626928992947
131341,131341,129608.90000000007,1168.3964780831654,31.631553969205033
130932,130932,129592.80000000006,1144.2581876469783,31.139603228424253
129995,129995,129604.68000000007,1145.2882683399607,29.55601030018824
130256,130256,129617.66000000006,1148.9129577113943,34.06620247347536
132569,,129617.66000000006,1148.9129577113943,30.722099469751022
131574,131574,129626.10000000006,1161.6329411639215,24.53374563081965
131195,131195,129637.72000000006,1174.2938650938875,28.06982824002946
129908,129908,129621.86000000006,1165.145604805315,29.393330407505637
130539,130539,129626.02000000006,1168.0377988734538,31.67407182284383
131737,,129626.02000000006,1168.0377988734538,37.254593958119294
130003,130003,129604.72000000006,1151.1362914951233,41.47749171838993
129436,129436,129545.90000000005,1080.9780617557199,44.02500788123552
130318,130318,129535.08000000005,1070.4366555743286,44.78670211741592
130660,130660,129555.22000000004,1081.8779097463596,29.196058278783646
130026,130026,129544.40000000004,1074.3842143279812,23.38493391663939
128330,128330,129515.80000000003,1087.2208423301843,19.89760608186635
127945,127945,129495.92000000003,1106.5027038363514,20.62529854329268
128577,128577,129474.16000000003,1113.6387450143595,15.818767812468916
129668,129668,129460.06000000003,1106.6099838683722,22.975800402948863
128480,128480,129431.36000000003,1113.0287104999404,38.15263278428888
127785,127785,129394.40000000002,1136.161837062468,44.91980719702167
129092,129092,129397.56000000003,1135.096157335211,53.41313228200601
130008,130008,129454.64000000003,1091.7722612326982,67.29985193090516
130318,130318,129497.60000000003,1082.60007389486,73.68760103347799
129337,129337,129529.80000000003,1052.9964102489403,75.39494606423482
129647,129647,129580.88000000003,993.8345463894635,72.23370531329056
131554,,129580.88000000003,993.8345463894635,58.27663705349306
131364,,129580.88000000003,993.8345463894635,37.80585111980541
128876,128876,129569.42000000003,998.5815157497917,30.034326216643
129461,129461,129560.10000000002,997.3745585271122,27.73245410774824
132610,,129560.10000000002,997.3745585271122,30.160954199604994
132773,,129560.10000000002,997.3745585271122,44.02596294124044
130142,130142,129577.70000000003,999.7205259457021,49.940032773848294
130816,130816,129599.40000000002,1014.4791570047904,52.689053626449436
132606,,129599.40000000002,1014.4791570047904,58.67061543451563
133955,,129599.40000000002,1014.4791570047904,70.74962095785457
132648,,129599.40000000002,1014.4791570047904,80.63806040030394
132386,,129599.40000000002,1014.4791570047904,89.45748032865193
133249,,129599.40000000002,1014.4791570047904,98.02306421463888
134028,134028,129689.86000000003,1188.7206065334046,101.84857208553132
132131,,129689.86000000003,1188.7206065334046,98.15808258925813
130752,130752,129691.48000000003,1190.1109904530524,92.19545727462562
131665,131665,129735.88000000002,1221.095158289125,79.79428751212099
133818,,129735.88000000002,1221.095158289125,63.695684043527024
133381,,129735.88000000002,1221.095158289125,48.116444691552445
131701,131701,129801.52000000002,1236.6548627637142,40.78975742260071
131192,131192,129858.28000000001,1234.0405024135712,31.28678586236607
134099,,129858.28000000001,1234.0405024135712,33.4304103767059
135057,,129858.28000000001,1234.0405024135712,59.469050011938066
133107,,129858.28000000001,1234.0405024135712,76.41139460700312
130986,130986,129891.76000000001,1241.4514337649853,84.88487738094473
131342,131342,129920.90000000001,1257.9409882809039,85.22689871843932
131749,131749,129967.68000000001,1281.3452999083177,78.38175199997892
130670,130670,130022.92000000001,1250.5253910245629,74.13826841641902
130662,130662,130064.44000000002,1236.5126470833748,66.96319652054953
131864,131864,130094.34000000001,1261.3416287418463,55.80460135653117
131930,131930,130142.70000000001,1284.2330668524046,30.86145758557787
130387,130387,130194.70000000001,1239.660344609414,7.182024517350747
129336,129336,130225.36000000002,1198.3991281693802,7.424483709547143
128679,128679,130225.72000000002,1197.9317516441122,12.82925347126458
131316,131316,130264.82000000002,1200.9708854077726,15.1674219337842
131236,131236,130299.20000000003,1203.672796069234,15.44871252512033
128783,128783,130303.12000000002,1198.397891185197,18.73023612696277
129727,129727,130267.74000000002,1188.7324309520327,22.005482230872
130681,130681,130260.48000000003,1185.0722212578985,21.99849629770324
130627,130627,130269.04000000002,1186.1425034105848,20.6564040803584
128800,128800,130255.56000000003,1198.8628472002665,23.52744419694073
130831,130831,130245.36000000003,1191.7328183771438,32.96464964809798
133718,,130245.36000000003,1191.7328183771438,36.336543521054374
137499,,130245.36000000003,1191.7328183771438,51.59564055633754
144885,144885,130524.42000000003,2370.5071869954572,257.8981519524108
156376,156376,131052.04000000002,4324.511477426911,776.9191185902079
167204,167204,131791.00000000003,6654.468294311503,1518.6968017444203
172261,172261,132604.74000000002,8739.29354767289,2303.5469163025878
164277,164277,133266.38000000003,9795.936808473041,2896.4269809166635
145479,145479,133577.80000000005,9930.799714020868,3217.875782668826
133335,133335,133633.72000000006,9921.398532545549,3326.9199452528833
132542,132542,133684.50000000006,9909.175784594647,3242.353847666864
131185,131185,133719.48000000007,9897.196375216416,2955.2543877656035
127152,127152,133656.16000000006,9928.832822361193,2438.9028314471448
127643,127643,133595.82000000007,9955.988281812959,1710.1995449573997
130291,130291,133601.12000000005,9954.156869649833,939.0554114772813
131012,131012,133654.76000000007,9932.811206420714,324.211793483362
129436,129436,133684.58000000007,9917.851620366022,47.43305647743529
129394,129394,133700.92000000007,9910.093230318114,40.690737266177536
134708,134708,133801.72000000006,9894.179224250838,44.22209657699486
135261,135261,133937.34000000005,9866.740374834888,44.44001351732055
134921,134921,134080.06000000006,9828.2512491489,41.09905060480942
133842,133842,134175.06000000006,9802.50050835994,28.10494376351008
134493,134493,134264.76000000007,9784.462379834516,15.52954585168878
134762,134762,134353.64000000007,9768.37811872559,12.20100984781806
136048,136048,134487.86000000007,9744.602590172515,13.327605336483455
134753,134753,134589.98000000007,9720.060628391002,15.591061460844191
135259,135259,134717.64000000007,9686.033344480951,18.668156147451004
136490,136490,134858.22000000006,9659.692496741127,19.65894899947539
136050,136050,134976.38000000006,9637.388106515002,20.953153784878424
135259,135259,135065.24000000005,9619.083930520452,23.727786906089193
135708,135708,135098.84000000005,9618.33624773,24.981446347493915
136260,136260,135209.00000000006,9599.44386097428,24.20557679542888
135544,135544,135286.58000000005,9586.154054864588,21.887810539124054
134095,134095,135334.46000000005,9574.096649209092,21.21107435648259
133523,133523,135381.08000000005,9559.476004133112,23.296017111948427
135099,135099,135463.34000000005,9538.976443224754,26.945926958883557
136038,136038,135557.26000000007,9521.037046057365,32.397988583044864
133774,133774,135597.76000000007,9509.050931738497,37.88632782164883
133416,133416,135652.68000000008,9488.339084244237,41.968036033448556
134638,134638,135732.20000000007,9462.806609035015,46.47483400061412
135776,135776,135810.44000000006,9446.659005510719,52.30831283136983
136112,136112,135894.08000000007,9430.431230521579,60.87096857780268
133450,133450,135955.34000000008,9404.37091699369,71.95720280804973
131824,131824,136005.1000000001,9375.753967014958,77.12966622741767
133744,133744,136106.40000000008,9323.267528071727,79.86598953419936
134594,134594,136171.96000000008,9300.84983850383,86.35123964252683
132666,132666,136200.56000000008,9287.817334896112,92.62999830937422
130890,130890,136242.7000000001,9258.801871192443,93.50306764542502
131965,131965,136287.4600000001,9232.567142912998,89.69116925517635
132714,132714,136328.1200000001,9212.241164103156,85.97188917642904
131445,131445,136344.4800000001,9202.823558538796,78.59986232406942
130057,130057,136369.6200000001,9183.876847802167,67.18842201227636
129669,129669,136346.38000000012,9199.320289869065,58.0621788229495
131912,131912,136086.92000000013,9137.57561903576,47.60015968912569
131612,131612,135591.64000000013,8684.327766177235,147.9788703365189
128790,128790,134823.36000000013,7467.6445168739165,511.99196366188517
127711,127711,133932.36000000013,5286.965968341135,1199.8545673268923
127083,127083,133188.48000000013,3149.7591669201483,1988.2838194017204
128042,128042,132839.74000000014,2703.3221621548546,2477.192199481111
128200,128200,132737.04000000012,2779.0360772033214,2729.1847376236096
126923,126923,132624.66000000012,2895.8095007091974,2808.161476850076
127462,127462,132550.20000000013,2978.552856673467,2735.1518943426167
127229,127229,132551.74000000014,2975.7800443577266,2504.6101428038533
126601,126601,132530.90000000014,3013.4936751215655,2083.9700398842624
124214,124214,132409.36000000013,3217.055428555391,1456.9069116235748
124026,124026,132269.64000000013,3420.0125950641973,709.8982156137024
126929,126929,132219.50000000012,3479.0559825903574,242.26716568480626
126823,126823,132168.0800000001,3538.92098719338,281.45572552472237
124063,124063,131955.1800000001,3696.411490567279,298.61305170232663
123156,123156,131713.0800000001,3864.555337111615,322.42211574153407
124905,124905,131512.7600000001,3951.6887405763505,342.42965011277107
126075,126075,131357.4200000001,4009.313018909591,351.0041975591279
125394,125394,131175.4400000001,4068.916868946572,335.41758197265136
124365,124365,130967.50000000009,4145.264653794497,298.5902079131664
124656,124656,130739.66000000009,4172.742386536466,267.5266827326677
127818,127818,130600.9600000001,4152.243407893867,243.09967239173244
127686,127686,130449.50000000009,4117.545177651133,202.54312069579777
124808,124808,130215.86000000009,4099.557083441837,144.1485781017857
124293,124293,129980.72000000009,4095.3557942623474,93.0585343473366
126552,126552,129806.58000000009,4052.1021659872067,64.84614168272849
127916,127916,129650.74000000009,3971.170677822629,60.94267631952996
128057,128057,129486.6800000001,3862.6978470491667,89.2655602317842
126587,126587,129307.5400000001,3784.5321888442572,124.58931925820909
127598,127598,129177.6000000001,3729.0554514512555,150.97590971172207
128952,128952,129086.1800000001,3677.0728613393485,167.77324005356863
127458,127458,128933.36000000009,3581.5429901647663,186.67741934711452
127023,127023,128753.06000000008,3443.604712564787,214.49413589476515
127556,127556,128628.70000000008,3371.559029588305,233.2605093527897
129959,129959,128559.56000000008,3307.515545904273,238.61710528940523
129820,129820,128463.20000000008,3197.373822373364,242.38815242812962
129496,129496,128337.60000000008,3026.419772602353,259.9101136280253
129906,129906,128213.48000000008,2825.629581101971,297.8832163424857
131314,131314,128170.76000000008,2761.5573835063624,321.09898942077785
131349,131349,128161.26000000008,2749.7654213402475,322.24312264432086
130192,130192,128090.22000000009,2648.641457728569,315.7713676807026
129267,129267,127983.6800000001,2487.0995029549053,316.57359699700567
129960,129960,127929.5600000001,2412.958633379061,317.25740195314984
132464,132464,127961.0400000001,2461.1617578693485,292.4628558415555
132355,132355,127968.8400000001,2474.421171587113,247.80296854191323
133298,133298,127980.52000000009,2498.0575993356397,191.01220927904438
133913,133913,128029.88000000009,2588.762118387576,139.375539979916
133986,133986,128108.4600000001,2706.0741838313515,122.87008327410337
134960,134960,128214.2800000001,2863.8795228847343,140.63550344935584
137052,137052,128317.0800000001,3078.941589832206,200.27254405510558
137440,137440,128433.6400000001,3303.5917590402187,286.71463348610035
136038,136038,128578.60000000011,3470.834349259327,360.380630969446
132192,132192,128668.2200000001,3504.959048490923,394.6549701868659
129507,129507,128716.7000000001,3499.45713075591,403.32749439646705
130711,130711,128770.0800000001,3509.1011717530137,387.931186670945
131545,131545,128836.9800000001,3529.4219384480457,348.6722332264506
128371,128371,128865.9400000001,3519.5250952931638,291.08988122766664
103998,103998,128396.6600000001,4949.313187140055,521.3429154919087
71259,71259,127277.26000000011,9407.955137669327,1806.5166848098254
51271,51271,125770.6600000001,14204.56479250241,3458.2727012533633
39743,39743,124081.2400000001,18624.774438967022,5196.122974770075
32003,32003,122240.7800000001,22650.89213456282,6874.106141783538
26948,26948,120241.1600000001,26272.402338088545,8370.647207071945
23773,23773,118180.1600000001,29516.895316655522,9585.055056474224
19361,19361,116086.12000000011,32580.277425853834,10447.820021220385
16000,16000,113943.00000000012,35443.28537367834,10856.78589884821
13563,13563,111716.16000000012,38083.949910879805,10649.95541451261
11348,11348,109421.62000000013,40527.449366023546,9882.705140332673
10231,10231,107118.36000000013,42764.966841450994,9068.591265903844
9244,9244,104815.94000000013,44823.87897289126,8335.413494304397
7060,7060,102464.02000000014,46764.30813109079,7688.7178688857675
5674,5674,100021.14000000013,48532.90147601321,7113.439684074364
4776,4776,97562.94000000013,50155.01592798477,6586.4659911439285
4155,4155,95149.88000000014,51665.82781090037,6084.6623944521925
3186,3186,92727.74000000014,53062.714563358015,5616.661193369294
1519,1519,90227.08000000013,54340.569100384,5184.386909367286
1205,1205,87692.86000000013,55466.78916144695,4777.492088934376
1363,1363,85158.98000000013,56450.117543009685,4389.166680986038
1239,1239,82652.02000000012,57331.11342211671,4013.7048078211465
214,214,80104.34000000013,58102.354627884146,3646.1544988557835
417,417,77533.64000000013,58724.39595424045,3287.0616781952544
429,429,74993.06000000013,59254.989741087724,2933.601869992735
-1084,-1084,72430.92000000013,59717.680261992864,2588.2217951057733
-2441,-2441,69830.98000000013,60089.78488112278,2256.066828896222
-1876,-1876,67194.28000000013,60285.655872700045,1931.4402735145343
-1642,-1642,64565.04000000013,60363.70145872777,1617.3251605019336
-1770,-1770,61939.72000000013,60337.13871241836,1311.2551304818703
-2527,-2527,59291.06000000013,60202.04119144479,1011.7439127241499
-1754,-1754,56629.70000000013,59899.80664284331,730.4730508752068
-918,-918,53984.36000000013,59460.61126317502,515.9803925018739
-1158,-1158,51357.36000000013,58934.918954983026,472.7819619833414
-2614,-2614,48719.74000000013,58337.18836961907,639.8482539785349
-2489,-2489,46070.760000000126,57590.4293783474,914.27
